"dyad";"role";"obsno";"id";"age";"cond_dyad";"scheduled";"sent";"start";"end";"contact";"PA1";"PA2";"PA3";"NA1";"NA2";"NA3";"location"
15;1;60;29;25;"condB";2018-08-20 13:59:57;2018-08-20 14:00:03;2018-08-20 14:00:24;2018-08-20 14:03:07;0;36;42;50;15;1;96;"B"
15;1;61;29;25;"condB";2018-08-21 10:00:24;2018-08-21 10:00:31;2018-08-21 10:00:44;2018-08-21 10:01:33;0;36;39;51;13;3;94;"A"
15;1;62;29;25;"condB";2018-08-21 10:59:43;2018-08-21 10:59:49;2018-08-21 10:59:53;2018-08-21 11:00:49;0;38;38;50;12;13;96;"A"
15;1;63;29;25;"condB";2018-08-21 11:59:39;2018-08-21 11:59:49;2018-08-21 11:59:57;2018-08-21 12:01:03;1;38;39;52;12;1;95;"A"
15;1;64;29;25;"condB";2018-08-21 12:59:43;2018-08-21 13:00:12;2018-08-21 13:00:21;2018-08-21 13:02:16;1;36;36;51;12;49;95;"B"
15;1;65;29;25;"condB";2018-08-21 14:00:23;2018-08-21 14:00:33;2018-08-21 14:00:42;2018-08-21 14:02:47;0;37;34;52;13;36;94;"D"
15;1;66;29;25;"condB";2018-08-22 09:59:54;2018-08-22 10:00:15;2018-08-22 10:00:34;2018-08-22 10:02:43;0;36;39;51;15;1;97;"B"
15;1;67;29;25;"condB";2018-08-22 10:59:59;2018-08-22 11:00:23;2018-08-22 11:00:31;2018-08-22 11:03:20;0;35;42;46;16;1;100;"B"
15;1;68;29;25;"condB";2018-08-22 12:00:00;2018-08-22 12:00:04;2018-08-22 12:00:06;2018-08-22 12:00:42;0;33;37;46;16;34;100;"D"
15;1;69;29;25;"condB";2018-08-22 12:59:52;2018-08-22 13:00:04;2018-08-22 13:00:08;2018-08-22 13:00:56;0;35;32;49;19;33;99;"E"
15;1;70;29;25;"condB";2018-08-22 14:00:05;2018-08-22 14:00:41;2018-08-22 14:00:54;2018-08-22 14:03:16;0;33;41;47;20;1;98;"B"
15;2;1;30;48;"condB";2018-08-09 10:00:06;2018-08-09 10:00:24;2018-08-09 10:00:28;2018-08-09 10:03:57;0;32;40;51;1;6;100;"E"
15;2;2;30;48;"condB";2018-08-09 10:59:54;2018-08-09 11:00:05;2018-08-09 11:00:31;2018-08-09 11:03:30;0;33;43;51;1;1;77;"C"
15;2;3;30;48;"condB";2018-08-09 12:00:17;2018-08-09 12:00:36;2018-08-09 12:00:42;2018-08-09 12:04:21;0;34;45;48;1;5;58;"C"
15;2;4;30;48;"condB";2018-08-09 12:59:45;2018-08-09 12:59:54;2018-08-09 12:59:57;2018-08-09 13:01:12;0;36;42;48;1;1;41;"C"
15;2;5;30;48;"condB";2018-08-09 14:00:20;2018-08-09 14:00:39;2018-08-09 14:00:55;2018-08-09 14:02:53;0;37;41;52;1;1;52;"A"
15;2;6;30;48;"condB";2018-08-10 09:59:50;2018-08-10 09:59:58;2018-08-10 10:00:01;2018-08-10 10:03:14;0;35;40;57;1;6;29;"B"
15;2;7;30;48;"condB";2018-08-10 10:59:55;2018-08-10 11:00:24;2018-08-10 11:00:49;2018-08-10 11:02:33;0;35;42;55;1;1;23;"B"
15;2;8;30;48;"condB";2018-08-10 12:00:01;2018-08-10 12:00:05;2018-08-10 12:00:23;2018-08-10 12:02:54;0;36;42;58;1;7;29;"B"
15;2;9;30;48;"condB";2018-08-10 13:00:11;2018-08-10 13:00:17;2018-08-10 13:00:26;2018-08-10 13:01:35;0;36;42;57;1;21;67;"A"
15;2;10;30;48;"condB";2018-08-10 13:59:57;2018-08-10 14:00:13;2018-08-10 14:00:16;2018-08-10 14:02:12;1;33;41;56;1;7;86;"B"
15;2;11;30;48;"condB";2018-08-11 09:59:41;2018-08-11 09:59:44;2018-08-11 10:00:01;2018-08-11 10:01:03;0;32;40;56;1;11;58;"D"
15;2;12;30;48;"condB";2018-08-11 10:59:40;2018-08-11 10:59:55;2018-08-11 11:00:15;2018-08-11 11:02:05;1;30;42;54;1;10;76;"B"
15;2;13;30;48;"condB";2018-08-11 12:00:09;2018-08-11 12:00:15;2018-08-11 12:00:29;2018-08-11 12:02:27;1;30;40;49;1;5;53;"E"
15;2;14;30;48;"condB";2018-08-11 12:59:46;2018-08-11 12:59:48;2018-08-11 12:59:58;2018-08-11 13:02:36;0;26;39;49;1;9;50;"A"
15;2;15;30;48;"condB";2018-08-11 14:00:16;2018-08-11 14:00:25;2018-08-11 14:00:44;2018-08-11 14:01:28;0;29;42;46;1;6;39;"A"
15;2;16;30;48;"condB";2018-08-12 09:59:38;2018-08-12 09:59:56;2018-08-12 10:00:00;2018-08-12 10:00:49;1;31;42;45;1;1;38;"C"
15;2;17;30;48;"condB";2018-08-12 10:59:52;2018-08-12 10:59:56;2018-08-12 11:00:06;2018-08-12 11:02:09;0;31;40;47;1;1;31;"B"
15;2;18;30;48;"condB";2018-08-12 11:59:50;2018-08-12 12:00:03;2018-08-12 12:00:24;2018-08-12 12:01:22;0;26;36;48;1;7;37;"A"
15;2;19;30;48;"condB";2018-08-12 12:59:50;2018-08-12 12:59:59;2018-08-12 13:00:09;2018-08-12 13:03:03;0;28;36;51;1;9;47;"C"
15;2;20;30;48;"condB";2018-08-12 13:59:38;2018-08-12 13:59:57;2018-08-12 14:00:11;2018-08-12 14:02:24;0;30;41;47;1;1;37;"D"
15;2;21;30;48;"condB";2018-08-13 09:59:55;2018-08-13 10:00:09;2018-08-13 10:00:30;2018-08-13 10:02:27;0;30;37;47;1;19;35;"A"
15;2;22;30;48;"condB";2018-08-13 11:00:00;2018-08-13 11:00:24;2018-08-13 11:00:44;2018-08-13 11:02:04;0;31;42;50;1;1;34;"A"
15;2;23;30;48;"condB";2018-08-13 12:00:01;2018-08-13 12:00:19;2018-08-13 12:00:28;2018-08-13 12:01:27;0;33;43;46;1;13;34;"D"
15;2;24;30;48;"condB";2018-08-13 12:59:34;2018-08-13 12:59:50;2018-08-13 13:00:18;2018-08-13 13:02:07;1;33;38;47;1;15;42;"C"
15;2;25;30;48;"condB";2018-08-13 13:59:58;2018-08-13 14:00:07;2018-08-13 14:00:29;2018-08-13 14:01:50;0;32;41;52;1;11;36;"A"
15;2;26;30;48;"condB";2018-08-14 10:00:01;2018-08-14 10:00:08;2018-08-14 10:00:19;2018-08-14 10:00:23;0;34;40;50;1;1;60;"A"
15;2;27;30;48;"condB";2018-08-14 10:59:52;2018-08-14 11:00:03;2018-08-14 11:00:28;2018-08-14 11:02:29;0;33;40;52;1;19;25;"E"
15;2;28;30;48;"condB";2018-08-14 11:59:42;2018-08-14 11:59:44;2018-08-14 11:59:51;2018-08-14 12:01:35;0;33;42;52;1;6;19;"A"
15;2;29;30;48;"condB";2018-08-14 12:59:56;2018-08-14 13:00:17;2018-08-14 13:00:50;2018-08-14 13:02:04;0;33;40;51;1;1;36;"B"
15;2;30;30;48;"condB";2018-08-14 14:00:01;2018-08-14 14:00:08;2018-08-14 14:00:46;2018-08-14 14:03:21;0;32;41;53;1;23;74;"A"
15;2;31;30;48;"condB";2018-08-15 09:59:48;2018-08-15 10:00:25;2018-08-15 10:00:36;2018-08-15 10:02:02;0;32;41;52;1;7;60;"C"
15;2;32;30;48;"condB";2018-08-15 10:59:54;2018-08-15 11:00:05;2018-08-15 11:00:17;2018-08-15 11:01:18;0;34;40;52;1;21;44;"C"
15;2;33;30;48;"condB";2018-08-15 12:00:03;2018-08-15 12:00:08;2018-08-15 12:00:16;2018-08-15 12:01:41;1;30;37;53;1;25;42;"E"
15;2;34;30;48;"condB";2018-08-15 13:00:05;2018-08-15 13:00:09;2018-08-15 13:00:16;2018-08-15 13:01:53;0;29;38;54;1;11;35;"A"
15;2;35;30;48;"condB";2018-08-15 13:59:51;2018-08-15 13:59:52;2018-08-15 14:00:19;2018-08-15 14:02:35;0;29;39;52;1;24;27;"B"
15;2;36;30;48;"condB";2018-08-16 10:00:00;2018-08-16 10:00:05;2018-08-16 10:00:19;2018-08-16 10:03:36;0;29;38;50;1;1;49;"D"
15;2;37;30;48;"condB";2018-08-16 11:00:05;2018-08-16 11:00:19;2018-08-16 11:00:30;2018-08-16 11:01:55;0;31;39;51;1;1;59;"C"
15;2;38;30;48;"condB";2018-08-16 11:59:44;2018-08-16 11:59:50;2018-08-16 11:59:58;2018-08-16 12:02:30;0;30;40;51;1;1;51;"A"
15;2;39;30;48;"condB";2018-08-16 13:00:11;2018-08-16 13:00:19;2018-08-16 13:00:59;2018-08-16 13:02:17;0;31;40;49;2;33;30;"C"
15;2;40;30;48;"condB";2018-08-16 13:59:28;2018-08-16 13:59:31;2018-08-16 13:59:40;2018-08-16 14:01:27;0;28;40;51;1;1;27;"D"
15;2;41;30;48;"condB";2018-08-17 09:59:54;2018-08-17 10:00:10;2018-08-17 10:00:42;2018-08-17 10:00:46;0;27;41;48;1;13;35;"E"
15;2;42;30;48;"condB";2018-08-17 11:00:11;2018-08-17 11:00:57;2018-08-17 11:01:09;2018-08-17 11:03:01;0;30;40;45;1;18;45;"A"
15;2;43;30;48;"condB";2018-08-17 11:59:58;2018-08-17 12:00:13;2018-08-17 12:00:40;2018-08-17 12:02:20;0;33;43;44;1;24;35;"B"
15;2;44;30;48;"condB";2018-08-17 13:00:14;2018-08-17 13:00:16;2018-08-17 13:00:30;2018-08-17 13:01:35;0;36;44;44;1;20;31;"E"
15;2;45;30;48;"condB";2018-08-17 13:59:53;2018-08-17 14:00:07;2018-08-17 14:00:17;2018-08-17 14:02:04;0;41;43;48;1;9;69;"A"
15;2;46;30;48;"condB";2018-08-18 09:59:45;2018-08-18 09:59:58;2018-08-18 10:00:15;2018-08-18 10:00:42;0;39;40;56;1;18;52;"C"
15;2;47;30;48;"condB";2018-08-18 11:00:14;2018-08-18 11:00:39;2018-08-18 11:00:44;2018-08-18 11:02:26;1;38;41;59;1;1;36;"A"
15;2;48;30;48;"condB";2018-08-18 11:59:53;2018-08-18 11:59:53;2018-08-18 12:00:04;2018-08-18 12:01:16;0;32;38;63;1;18;57;"A"
15;2;49;30;48;"condB";2018-08-18 12:59:51;2018-08-18 12:59:52;2018-08-18 13:00:13;2018-08-18 13:01:15;0;26;36;62;1;1;61;"D"
15;2;50;30;48;"condB";2018-08-18 13:59:44;2018-08-18 13:59:55;2018-08-18 14:00:09;2018-08-18 14:01:28;1;28;42;53;1;1;29;"C"
15;2;51;30;48;"condB";2018-08-19 10:00:00;2018-08-19 10:00:01;2018-08-19 10:00:14;2018-08-19 10:02:07;1;28;44;46;2;22;37;"C"
15;2;52;30;48;"condB";2018-08-19 10:59:55;2018-08-19 11:00:07;2018-08-19 11:00:14;2018-08-19 11:01:39;1;27;39;47;1;7;37;"C"
15;2;53;30;48;"condB";2018-08-19 12:00:18;2018-08-19 12:00:24;2018-08-19 12:00:39;2018-08-19 12:02:15;0;28;41;46;1;1;1;"C"
15;2;54;30;48;"condB";2018-08-19 12:59:47;2018-08-19 12:59:49;2018-08-19 12:59:57;2018-08-19 13:02:01;0;33;43;45;1;1;9;"E"
15;2;55;30;48;"condB";2018-08-19 14:00:00;2018-08-19 14:00:07;2018-08-19 14:00:17;2018-08-19 14:02:55;0;31;39;45;1;1;44;"E"
15;2;56;30;48;"condB";2018-08-20 10:00:11;2018-08-20 10:00:19;2018-08-20 10:00:35;2018-08-20 10:02:51;0;32;42;48;1;10;43;"D"
15;2;57;30;48;"condB";2018-08-20 10:59:56;2018-08-20 10:59:58;2018-08-20 11:00:05;2018-08-20 11:00:53;0;30;39;49;1;1;58;"E"
15;2;58;30;48;"condB";2018-08-20 12:00:00;2018-08-20 12:00:03;2018-08-20 12:00:37;2018-08-20 12:03:05;0;31;39;51;1;19;60;"A"
15;2;59;30;48;"condB";2018-08-20 13:00:00;2018-08-20 13:00:05;2018-08-20 13:00:11;2018-08-20 13:02:19;1;32;41;49;1;1;52;"C"
15;2;60;30;48;"condB";2018-08-20 14:00:12;2018-08-20 14:00:27;2018-08-20 14:00:38;2018-08-20 14:02:55;0;34;40;49;1;1;58;"A"
15;2;61;30;48;"condB";2018-08-21 10:00:26;2018-08-21 10:00:36;2018-08-21 10:00:50;2018-08-21 10:02:10;0;34;42;51;1;22;33;"E"
15;2;62;30;48;"condB";2018-08-21 10:59:44;2018-08-21 10:59:49;2018-08-21 11:00:17;2018-08-21 11:01:29;0;34;41;52;1;1;56;"C"
15;2;63;30;48;"condB";2018-08-21 11:59:55;2018-08-21 12:00:06;2018-08-21 12:00:22;2018-08-21 12:03:34;0;34;40;56;1;23;48;"B"
15;2;64;30;48;"condB";2018-08-21 13:00:15;2018-08-21 13:00:25;2018-08-21 13:00:57;2018-08-21 13:01:48;0;34;40;55;1;1;48;"D"
15;2;65;30;48;"condB";2018-08-21 14:00:01;2018-08-21 14:00:05;2018-08-21 14:00:17;2018-08-21 14:00:54;0;30;39;55;1;1;1;"B"
15;2;66;30;48;"condB";2018-08-22 09:59:49;2018-08-22 10:00:20;2018-08-22 10:00:23;2018-08-22 10:01:29;0;27;38;53;1;13;27;"E"
15;2;67;30;48;"condB";2018-08-22 10:59:53;2018-08-22 11:00:06;2018-08-22 11:00:32;2018-08-22 11:02:32;0;28;40;50;1;12;19;"D"
15;2;68;30;48;"condB";2018-08-22 12:00:12;2018-08-22 12:00:13;2018-08-22 12:00:24;2018-08-22 12:02:10;0;31;41;49;3;22;37;"E"
15;2;69;30;48;"condB";2018-08-22 12:59:55;2018-08-22 12:59:59;2018-08-22 13:00:13;2018-08-22 13:01:43;0;28;38;52;1;1;24;"A"
15;2;70;30;48;"condB";2018-08-22 13:59:55;2018-08-22 14:00:16;2018-08-22 14:00:24;2018-08-22 14:01:27;0;25;37;53;1;6;25;"E"
16;1;1;31;42;"condA";2018-11-17 09:59:40;2018-11-17 09:59:56;2018-11-17 10:00:03;2018-11-17 10:02:50;1;6;1;1;1;5;1;"A"
16;1;2;31;42;"condA";2018-11-17 11:00:10;2018-11-17 11:00:13;2018-11-17 11:00:35;2018-11-17 11:04:36;1;15;9;4;1;1;9;"E"
16;1;3;31;42;"condA";2018-11-17 11:59:49;2018-11-17 11:59:55;2018-11-17 12:00:12;2018-11-17 12:04:07;0;29;1;6;9;1;16;"B"
16;1;4;31;42;"condA";2018-11-17 12:59:45;2018-11-17 13:00:01;2018-11-17 13:00:19;2018-11-17 13:02:24;0;29;1;18;11;20;25;"B"
16;1;5;31;42;"condA";2018-11-17 14:00:09;2018-11-17 14:00:20;2018-11-17 14:00:40;2018-11-17 14:03:28;0;33;1;26;12;13;29;"C"
16;1;6;31;42;"condA";2018-11-18 10:00:00;2018-11-18 10:00:07;2018-11-18 10:00:16;2018-11-18 10:01:40;0;26;1;37;3;1;34;"A"
16;1;7;31;42;"condA";2018-11-18 11:00:02;2018-11-18 11:00:23;2018-11-18 11:00:43;2018-11-18 11:03:01;0;18;1;42;1;7;40;"B"
16;1;8;31;42;"condA";2018-11-18 11:59:50;2018-11-18 12:00:06;2018-11-18 12:00:15;2018-11-18 12:02:19;1;20;1;37;1;26;50;"B"
16;1;9;31;42;"condA";2018-11-18 12:59:55;2018-11-18 13:00:01;2018-11-18 13:00:10;2018-11-18 13:02:16;1;7;1;32;1;1;56;"C"
16;1;10;31;42;"condA";2018-11-18 14:00:15;2018-11-18 14:00:34;2018-11-18 14:00:47;2018-11-18 14:02:57;0;1;1;28;1;1;61;"D"
16;1;11;31;42;"condA";2018-11-19 10:00:03;2018-11-19 10:00:21;2018-11-19 10:00:24;2018-11-19 10:01:04;0;1;1;22;1;25;65;"E"
16;1;12;31;42;"condA";2018-11-19 11:00:03;2018-11-19 11:00:11;2018-11-19 11:00:21;2018-11-19 11:01:40;0;5;1;12;1;6;68;"B"
16;1;13;31;42;"condA";2018-11-19 12:00:12;2018-11-19 12:00:36;2018-11-19 12:01:00;2018-11-19 12:02:36;0;4;1;8;1;7;71;"E"
16;1;14;31;42;"condA";2018-11-19 13:00:07;2018-11-19 13:00:11;2018-11-19 13:00:27;2018-11-19 13:02:43;0;16;7;8;1;9;75;"D"
16;1;15;31;42;"condA";2018-11-19 13:59:55;2018-11-19 14:00:01;2018-11-19 14:00:14;2018-11-19 14:01:43;0;27;1;10;8;1;77;"D"
16;1;16;31;42;"condA";2018-11-20 10:00:13;2018-11-20 10:00:16;2018-11-20 10:00:34;2018-11-20 10:02:38;0;26;2;20;10;1;80;"E"
16;1;17;31;42;"condA";2018-11-20 10:59:53;2018-11-20 10:59:59;2018-11-20 11:00:31;2018-11-20 11:00:35;0;34;2;26;12;3;82;"A"
16;1;18;31;42;"condA";2018-11-20 11:59:52;2018-11-20 11:59:59;2018-11-20 12:00:21;2018-11-20 12:02:45;1;43;1;27;16;28;82;"D"
16;1;19;31;42;"condA";2018-11-20 13:00:02;2018-11-20 13:00:11;2018-11-20 13:00:20;2018-11-20 13:02:05;0;26;1;33;13;15;85;"E"
16;1;20;31;42;"condA";2018-11-20 13:59:59;2018-11-20 14:00:15;2018-11-20 14:00:27;2018-11-20 14:02:00;0;23;1;38;7;8;86;"E"
16;1;21;31;42;"condA";2018-11-21 10:00:10;2018-11-21 10:00:18;2018-11-21 10:00:37;2018-11-21 10:02:34;0;25;1;34;3;1;86;"E"
16;1;22;31;42;"condA";2018-11-21 11:00:13;2018-11-21 11:00:22;2018-11-21 11:00:27;2018-11-21 11:02:29;0;9;1;33;1;24;87;"B"
16;1;23;31;42;"condA";2018-11-21 11:59:41;2018-11-21 11:59:51;2018-11-21 11:59:57;2018-11-21 12:01:47;1;1;1;33;1;7;87;"E"
16;1;24;31;42;"condA";2018-11-21 13:00:13;2018-11-21 13:00:22;2018-11-21 13:00:35;2018-11-21 13:02:32;0;1;1;26;1;1;88;"B"
16;1;25;31;42;"condA";2018-11-21 13:59:46;2018-11-21 13:59:53;2018-11-21 14:00:05;2018-11-21 14:02:17;0;1;1;19;1;10;90;"B"
16;1;26;31;42;"condA";2018-11-22 10:00:08;2018-11-22 10:00:31;2018-11-22 10:00:46;2018-11-22 10:01:49;1;1;1;15;1;11;92;"B"
16;1;27;31;42;"condA";2018-11-22 10:59:59;2018-11-22 11:00:12;2018-11-22 11:00:20;2018-11-22 11:01:42;1;9;1;9;1;1;92;"C"
16;1;28;31;42;"condA";2018-11-22 12:00:00;2018-11-22 12:00:04;2018-11-22 12:00:19;2018-11-22 12:01:52;0;10;1;8;1;6;91;"E"
16;1;29;31;42;"condA";2018-11-22 13:00:19;2018-11-22 13:00:30;2018-11-22 13:00:52;2018-11-22 13:01:40;1;18;1;12;4;1;94;"A"
16;1;30;31;42;"condA";2018-11-22 13:59:49;2018-11-22 14:00:00;2018-11-22 14:00:14;2018-11-22 14:02:16;0;23;1;17;7;1;97;"C"
16;1;31;31;42;"condA";2018-11-23 09:59:51;2018-11-23 10:00:01;2018-11-23 10:00:19;2018-11-23 10:01:56;0;29;1;22;6;1;96;"A"
16;1;32;31;42;"condA";2018-11-23 11:00:19;2018-11-23 11:00:22;2018-11-23 11:00:33;2018-11-23 11:03:09;1;23;1;32;9;7;94;"D"
16;1;33;31;42;"condA";2018-11-23 11:59:50;2018-11-23 11:59:59;2018-11-23 12:00:14;2018-11-23 12:01:09;0;26;1;36;6;1;93;"D"
16;1;34;31;42;"condA";2018-11-23 12:59:58;2018-11-23 13:00:01;2018-11-23 13:00:16;2018-11-23 13:01:00;0;27;1;30;2;11;92;"A"
16;1;35;31;42;"condA";2018-11-23 14:00:03;2018-11-23 14:00:18;2018-11-23 14:00:53;2018-11-23 14:03:20;0;7;1;36;1;7;92;"B"
16;1;36;31;42;"condA";2018-11-24 10:00:09;2018-11-24 10:00:13;2018-11-24 10:00:26;2018-11-24 10:02:20;0;3;1;31;1;1;93;"A"
16;1;37;31;42;"condA";2018-11-24 11:00:09;2018-11-24 11:00:18;2018-11-24 11:00:49;2018-11-24 11:02:11;0;1;1;28;1;32;94;"E"
16;1;38;31;42;"condA";2018-11-24 11:59:46;2018-11-24 11:59:50;2018-11-24 11:59:54;2018-11-24 12:01:06;0;1;1;17;1;1;94;"E"
16;1;39;31;42;"condA";2018-11-24 12:59:53;2018-11-24 13:00:03;2018-11-24 13:00:14;2018-11-24 13:01:30;1;1;1;14;1;1;90;"E"
16;1;40;31;42;"condA";2018-11-24 14:00:05;2018-11-24 14:00:10;2018-11-24 14:00:18;2018-11-24 14:01:06;0;1;1;11;1;7;91;"B"
16;1;41;31;42;"condA";2018-11-25 10:00:00;2018-11-25 10:00:06;2018-11-25 10:00:11;2018-11-25 10:02:08;0;5;1;8;1;1;92;"E"
16;1;42;31;42;"condA";2018-11-25 11:00:11;2018-11-25 11:00:18;2018-11-25 11:00:30;2018-11-25 11:02:15;1;12;1;10;1;12;93;"B"
16;1;43;31;42;"condA";2018-11-25 11:59:58;2018-11-25 12:00:03;2018-11-25 12:00:10;2018-11-25 12:03:01;0;21;1;11;1;13;93;"B"
16;1;44;31;42;"condA";2018-11-25 13:00:16;2018-11-25 13:00:42;2018-11-25 13:00:55;2018-11-25 13:03:39;0;22;1;20;7;1;94;"C"
16;1;45;31;42;"condA";2018-11-25 14:00:22;2018-11-25 14:00:57;2018-11-25 14:01:10;2018-11-25 14:03:31;1;26;1;23;8;8;94;"D"
16;1;46;31;42;"condA";2018-11-26 09:59:58;2018-11-26 10:00:04;2018-11-26 10:00:11;2018-11-26 10:01:44;0;18;1;29;7;14;98;"D"
16;1;47;31;42;"condA";2018-11-26 11:00:09;2018-11-26 11:00:20;2018-11-26 11:00:34;2018-11-26 11:02:40;1;13;1;33;1;15;100;"B"
16;1;48;31;42;"condA";2018-11-26 12:00:12;2018-11-26 12:00:25;2018-11-26 12:00:58;2018-11-26 12:02:26;0;9;1;34;1;1;99;"B"
16;1;49;31;42;"condA";2018-11-26 13:00:06;2018-11-26 13:00:11;2018-11-26 13:00:26;2018-11-26 13:02:26;0;10;1;29;1;1;100;"B"
16;1;50;31;42;"condA";2018-11-26 14:00:05;2018-11-26 14:00:11;2018-11-26 14:00:17;2018-11-26 14:00:56;0;6;1;24;1;17;100;"A"
16;1;51;31;42;"condA";2018-11-27 10:00:12;2018-11-27 10:00:23;2018-11-27 10:00:40;2018-11-27 10:01:52;1;1;1;23;1;51;99;"A"
16;1;52;31;42;"condA";2018-11-27 10:59:57;2018-11-27 10:59:59;2018-11-27 11:00:08;2018-11-27 11:00:26;0;1;1;20;1;24;98;"A"
16;1;53;31;42;"condA";2018-11-27 11:59:59;2018-11-27 12:00:18;2018-11-27 12:00:39;2018-11-27 12:02:32;0;1;1;18;1;17;97;"B"
16;1;54;31;42;"condA";2018-11-27 12:59:50;2018-11-27 13:00:02;2018-11-27 13:00:14;2018-11-27 13:02:35;0;1;1;14;1;9;98;"D"
16;1;55;31;42;"condA";2018-11-27 13:59:50;2018-11-27 14:00:08;2018-11-27 14:00:18;2018-11-27 14:01:52;1;3;1;8;1;1;100;"D"
16;1;56;31;42;"condA";2018-11-28 09:59:50;2018-11-28 10:00:01;2018-11-28 10:00:19;2018-11-28 10:01:53;0;8;1;11;1;10;99;"B"
16;1;57;31;42;"condA";2018-11-28 11:00:02;2018-11-28 11:00:07;2018-11-28 11:00:26;2018-11-28 11:02:03;1;18;1;11;1;31;99;"D"
16;1;58;31;42;"condA";2018-11-28 11:59:53;2018-11-28 11:59:57;2018-11-28 12:00:01;2018-11-28 12:01:04;1;24;6;17;5;1;97;"D"
16;1;59;31;42;"condA";2018-11-28 13:00:09;2018-11-28 13:00:41;2018-11-28 13:00:55;2018-11-28 13:02:45;0;33;1;18;10;5;97;"B"
16;1;60;31;42;"condA";2018-11-28 13:59:54;2018-11-28 14:00:05;2018-11-28 14:00:10;2018-11-28 14:01:32;0;33;1;27;14;1;97;"C"
16;1;61;31;42;"condA";2018-11-29 10:00:06;2018-11-29 10:00:10;2018-11-29 10:00:16;2018-11-29 10:03:03;1;32;1;32;13;10;97;"E"
16;1;62;31;42;"condA";2018-11-29 11:00:12;2018-11-29 11:00:20;2018-11-29 11:00:41;2018-11-29 11:02:15;1;26;1;37;6;36;95;"D"
16;1;63;31;42;"condA";2018-11-29 11:59:42;2018-11-29 11:59:47;2018-11-29 12:00:01;2018-11-29 12:02:42;0;13;1;39;1;1;97;"E"
16;1;64;31;42;"condA";2018-11-29 13:00:10;2018-11-29 13:00:24;2018-11-29 13:00:48;2018-11-29 13:03:15;1;5;1;38;1;17;96;"A"
16;1;65;31;42;"condA";2018-11-29 14:00:19;2018-11-29 14:00:29;2018-11-29 14:00:49;2018-11-29 14:03:26;1;9;1;28;1;20;94;"A"
16;1;66;31;42;"condA";2018-11-30 10:00:09;2018-11-30 10:00:19;2018-11-30 10:00:24;2018-11-30 10:02:26;0;1;1;21;1;13;96;"C"
16;1;67;31;42;"condA";2018-11-30 10:59:55;2018-11-30 11:00:03;2018-11-30 11:00:28;2018-11-30 11:03:16;0;1;1;20;1;7;94;"C"
16;1;68;31;42;"condA";2018-11-30 12:00:12;2018-11-30 12:00:25;2018-11-30 12:00:37;2018-11-30 12:01:32;0;4;1;14;1;9;98;"A"
16;1;69;31;42;"condA";2018-11-30 13:00:06;2018-11-30 13:00:24;2018-11-30 13:00:36;2018-11-30 13:01:59;0;15;1;9;1;1;98;"B"
16;1;70;31;42;"condA";2018-11-30 13:59:55;2018-11-30 14:00:01;2018-11-30 14:00:24;2018-11-30 14:02:32;0;12;1;12;2;1;98;"C"
16;2;1;32;32;"condA";2018-11-17 09:59:54;2018-11-17 09:59:56;2018-11-17 10:00:15;2018-11-17 10:02:17;0;1;1;1;1;1;1;"B"
16;2;2;32;32;"condA";2018-11-17 11:00:06;2018-11-17 11:00:13;2018-11-17 11:00:24;2018-11-17 11:03:27;0;6;6;1;1;18;8;"E"
16;2;3;32;32;"condA";2018-11-17 11:59:58;2018-11-17 12:00:01;2018-11-17 12:00:18;2018-11-17 12:02:43;0;16;12;10;4;8;14;"B"
16;2;4;32;32;"condA";2018-11-17 12:59:53;2018-11-17 13:00:25;2018-11-17 13:00:46;2018-11-17 13:03:41;0;30;16;12;1;7;21;"E"
16;2;5;32;32;"condA";2018-11-17 14:00:12;2018-11-17 14:00:15;2018-11-17 14:00:29;2018-11-17 14:01:50;1;30;19;15;5;1;30;"C"
16;2;6;32;32;"condA";2018-11-18 10:00:08;2018-11-18 10:00:27;2018-11-18 10:00:43;2018-11-18 10:02:57;0;28;19;6;1;14;39;"B"
16;2;7;32;32;"condA";2018-11-18 10:59:47;2018-11-18 10:59:51;2018-11-18 11:00:20;2018-11-18 11:01:05;0;17;17;1;1;13;45;"A"
16;2;8;32;32;"condA";2018-11-18 11:59:46;2018-11-18 11:59:53;2018-11-18 12:00:14;2018-11-18 12:01:15;0;1;11;1;1;20;45;"E"
16;2;9;32;32;"condA";2018-11-18 13:00:12;2018-11-18 13:00:21;2018-11-18 13:00:33;2018-11-18 13:02:37;0;1;9;1;1;1;50;"D"
16;2;10;32;32;"condA";2018-11-18 14:00:00;2018-11-18 14:00:19;2018-11-18 14:00:48;2018-11-18 14:02:51;0;1;7;1;1;12;52;"D"
16;2;11;32;32;"condA";2018-11-19 09:59:57;2018-11-19 10:00:06;2018-11-19 10:00:27;2018-11-19 10:01:58;0;1;2;1;1;1;63;"C"
16;2;12;32;32;"condA";2018-11-19 11:00:05;2018-11-19 11:00:16;2018-11-19 11:00:35;2018-11-19 11:03:24;0;1;1;1;1;7;69;"E"
16;2;13;32;32;"condA";2018-11-19 11:59:56;2018-11-19 12:00:05;2018-11-19 12:00:15;2018-11-19 12:01:52;0;1;5;1;1;1;72;"B"
16;2;14;32;32;"condA";2018-11-19 12:59:34;2018-11-19 12:59:41;2018-11-19 12:59:58;2018-11-19 13:02:11;0;2;6;1;1;11;72;"A"
